transaction_id,timestamp,amount,merchant_id,location_latitude,location_longitude,country,ip_address,,failed_login_attempts,transaction_channel,currency,previous_transaction_time
1b13392d-80e6-400a-9a4d-0cacb646f810,09-06-2025 06:16,8512.72,MCT1363,52.376925,-179.188493,Singapore,152.0.0.0/5,,4,MobileApp,SGD,03-06-2025 04:12
8f8a91e8-37dc-475b-be53-51adfcd1ef48,24-11-2025 17:46,8646.06,MCT7020,79.432016,-152.163551,UK,198.200.0.0/13,,3,MobileApp,MYR,23-11-2025 02:15
8b1304f9-b55b-4914-8de9-5b712d92f830,23-11-2025 12:54,1655.34,MCT9502,-38.6021065,68.998818,Indonesia,88.0.0.0/5,,6,MobileApp,USD,17-11-2025 04:21
a3461625-6070-4902-a104-49f5d4b88dc8,12-12-2025 00:18,116.24,MCT1470,-11.716147,26.285721,Canada,222.40.145.206/31,,8,API,KRW,05-12-2025 22:48
e2774d22-9f8f-46b9-a5d8-b659615e8259,12-10-2025 02:26,964,MCT5748,-13.8212945,-2.965651,Thailand,166.144.0.0/14,,9,API,SGD,05-10-2025 05:01
91e8be47-f428-4946-9412-bc002aa7ba87,09-11-2025 09:39,9785.38,MCT4350,-14.4677575,-22.719768,USA,124.0.0.0/8,,1,Web,THB,02-11-2025 17:59
ebe3a924-ccdb-4265-86d0-4998ef0d93a4,05-11-2025 03:59,2341.32,MCT7696,89.752461,106.011977,Canada,105.234.64.0/19,,2,API,GBP,29-10-2025 17:57
2b65d700-7052-43cd-949d-e2c708cd12c6,14-04-2025 20:21,7193.04,MCT4527,15.845843,-43.897924,Vietnam,20.64.0.0/10,,0,MobileApp,THB,11-04-2025 13:34
822494a5-1556-4e60-903e-e5235fbd1594,23-08-2025 23:44,8565.14,MCT2684,-28.0610135,53.23543,India,114.108.0.0/14,,3,Web,INR,23-08-2025 04:47
58f6b405-dece-425a-aa7e-3cd0ef29fd64,26-01-2025 13:49,1839.53,MCT8979,68.3664435,-85.750154,Australia,106.26.0.0/15,,3,Web,SGD,23-01-2025 19:06
5a8553fd-cea8-4401-869e-a940aa7015fb,13-12-2024 19:53,8659.19,MCT2075,-7.954965,-98.370287,Thailand,76.217.56.0/21,,4,MobileApp,JPY,07-12-2024 17:24
bfb8bd8c-440d-4ab1-acbb-42f5d89fb567,28-01-2025 08:39,4802.17,MCT8900,10.7302355,-43.12091,UK,136.184.0.0/15,,10,MobileApp,MYR,23-01-2025 04:30
2cd54360-a683-44b4-8f2c-c7f1699beb1a,24-11-2025 19:50,5958.64,MCT7907,62.63403,95.892114,Germany,188.108.0.0/15,,2,API,EUR,19-11-2025 06:30
8dd89f05-1438-43d5-baf8-ab5bfef8e8c4,04-11-2025 23:16,233.53,MCT6768,-67.145358,169.156771,Australia,216.0.0.0/7,,10,Web,INR,02-11-2025 12:44
892d1770-0492-4676-bc78-e3b547b6c2a7,08-01-2025 00:13,7666.78,MCT4106,68.4912795,149.147133,Vietnam,7.182.155.128/26,,2,MobileApp,INR,06-01-2025 18:59
8575983b-2e96-4457-9fa4-e72a276aa7cb,19-11-2025 19:32,4741.76,MCT3413,-68.115312,-75.958953,France,196.185.32.0/29,,6,API,JPY,17-11-2025 19:07
6ad312d1-b38b-4141-b51b-58ce0c151fcb,11-09-2025 15:46,7839.53,MCT5025,20.402216,-17.821893,Philippines,91.0.0.0/8,,2,API,GBP,07-09-2025 06:37
bf588dc7-3541-4f89-8e17-4f43e077a30a,04-03-2025 01:02,1953.12,MCT5475,-24.1367145,-141.941076,Philippines,110.235.0.0/16,,1,API,USD,25-02-2025 16:19
8a72b710-8ed6-466a-9b1a-f44cc3f4390e,06-06-2025 15:02,4606.4,MCT2089,-70.7130385,157.854999,Canada,131.68.225.160/27,,9,API,KRW,02-06-2025 12:11
f38b623b-0d55-4cf8-ad9f-48a8da4f405d,24-12-2024 19:18,295.73,MCT7193,15.7221535,102.271901,Canada,91.72.0.0/14,,1,Web,EUR,19-12-2024 23:38
7642e7e6-ef09-4b0c-90d7-f6eeb180ec95,19-01-2025 13:41,420.58,MCT1613,68.2031145,-143.058284,Vietnam,72.0.0.0/6,,9,Web,JPY,14-01-2025 22:30
a0fd64b9-a6db-49d3-9f4f-4b93c6c39c50,27-11-2025 14:06,8355.16,MCT6491,61.0132685,-6.857885,Singapore,30.174.68.128/25,,7,Web,INR,23-11-2025 14:59
7730d070-c2e4-4ff3-b050-4b03103c38b1,18-07-2025 14:51,8685.5,MCT3570,24.497288,131.89688,Japan,164.0.0.0/9,,6,Web,GBP,16-07-2025 10:03
7cdbf81f-bb12-4ca0-8fc8-7cfba34142b4,21-08-2025 02:08,9068.69,MCT6408,-72.0418995,-134.427267,South Korea,40.0.0.0/6,,6,MobileApp,MYR,16-08-2025 20:35
f6eb267f-d364-4e4c-8398-65b90fe0cee7,20-11-2025 04:57,9740.25,MCT4108,30.21626,-135.267008,India,113.197.238.0/23,,3,MobileApp,CNY,15-11-2025 00:44
b74e7abb-7663-463e-aa72-7702088e19ba,11-02-2025 00:42,5355.8,MCT1440,-26.8295875,-41.001898,Germany,46.32.116.60/30,,10,API,KRW,06-02-2025 11:46
8e8dbdaa-4b64-4c29-b397-1adcb4c25f19,13-08-2025 22:47,1910.39,MCT5165,-17.539241,-159.545178,Russia,196.141.128.0/17,,2,MobileApp,SGD,07-08-2025 14:02
a15a25d6-4856-4815-8caf-f43e3b517c66,10-02-2025 02:44,7730.52,MCT3621,63.070358,39.319414,Indonesia,61.148.63.0/24,,2,Web,USD,03-02-2025 16:34
c1fa5318-b778-4a9d-aed9-1165a4807ad7,13-03-2025 08:12,6332.83,MCT5573,23.785486,-97.603463,UK,78.127.242.0/23,,0,Web,USD,09-03-2025 03:07
f61fa2e4-7ea8-40d4-9375-e7d9f2b82e26,14-08-2025 17:46,7182.05,MCT7462,14.5972705,51.515572,Japan,178.18.0.0/15,,8,Web,CNY,14-08-2025 16:19
e56161b8-1710-4b64-82a8-4e238afab601,21-07-2025 00:54,5736.3,MCT8605,38.617315,-2.953848,Germany,107.120.0.0/13,,1,API,CNY,18-07-2025 11:16
7d0b91be-2902-47bf-883e-15bdf4ce69e4,08-04-2025 08:23,5810.03,MCT3561,1.1496715,109.837678,Brazil,188.164.38.0/26,,0,Web,THB,01-04-2025 13:50
935cdaff-7244-40e4-9b15-5e6d7ed53ec1,28-02-2025 20:03,4935.98,MCT6500,86.637151,-117.39155,Australia,134.95.126.20/32,,9,Web,INR,27-02-2025 16:55
bd154662-80a2-47b8-8dfd-43a6042306dd,06-06-2025 03:06,800.73,MCT7313,34.9737015,-35.643518,Nigeria,211.240.0.0/12,,3,API,GBP,30-05-2025 13:11
a665eab9-10d0-4b03-89f6-8df2f962d048,04-08-2025 22:29,851.45,MCT6503,-32.1792055,87.224331,USA,46.0.0.0/8,,3,MobileApp,INR,31-07-2025 10:55
4cfccaf7-fa29-441a-b1e3-146465b54d44,09-08-2025 03:41,9008.59,MCT6924,16.7117685,-109.104067,Indonesia,202.224.0.0/11,,0,Web,EUR,05-08-2025 02:07
a107a21b-fb4e-438c-be72-6e0430f57174,18-11-2025 17:21,3377.62,MCT4501,80.9509235,-13.632186,Philippines,198.64.0.0/10,,0,API,JPY,16-11-2025 08:44
13547cf0-6d84-49b8-b601-12ded7e28657,06-08-2025 11:57,7081.72,MCT7272,-39.862937,-62.920798,Singapore,1.8.73.128/25,,3,Web,MYR,02-08-2025 05:37
c8897f2d-63f4-4330-9647-c15c2176628a,13-04-2025 09:51,4078.3,MCT1500,-46.465944,-105.957637,UK,185.6.192.0/19,,5,MobileApp,USD,13-04-2025 08:24
91dff5c6-54a5-4e62-a0a8-07446ce11fb7,19-05-2025 08:53,308.01,MCT4024,-39.7376525,-130.132911,Australia,48.0.0.0/8,,5,Web,USD,18-05-2025 05:28
5b82f00a-14ac-409c-9e3d-9cc6c73b59b6,01-09-2025 19:36,3814.66,MCT9557,62.2740625,62.683967,USA,61.71.99.184/29,,0,Web,KRW,31-08-2025 02:39
f47299bd-b925-4502-9af3-a2013b5db236,23-08-2025 08:43,1751.82,MCT7054,-58.7808365,172.343282,Indonesia,88.0.0.0/7,,9,Web,MYR,21-08-2025 14:29
ea1f3cc1-4af5-4048-bfdc-94ed245d047e,04-09-2025 02:41,5421.55,MCT6749,25.052711,-3.946352,India,79.106.56.0/22,,9,Web,KRW,29-08-2025 16:22
5229fe02-33fa-4a6d-8052-907c289a9332,04-02-2025 11:08,6646.15,MCT5230,-11.023579,-156.273281,South Korea,154.84.0.0/16,,3,API,SGD,29-01-2025 17:49
9258e75d-6dac-40f9-81a1-f58fc69dc3ad,19-01-2025 10:57,6873.66,MCT8913,-50.9021065,20.763751,UK,197.53.190.88/29,,7,MobileApp,MYR,18-01-2025 08:50
b7425daa-bdb6-4ac2-a7a6-cf4110c86577,27-08-2025 19:28,9019.64,MCT1384,-31.93673,-30.841873,South Korea,161.229.0.0/21,,6,API,MYR,24-08-2025 21:39
c0e5555f-0d9f-4abd-800a-2c1368e5d433,06-12-2025 16:38,867.78,MCT1968,-65.8656485,46.308818,Brazil,105.110.96.0/20,,6,MobileApp,GBP,06-12-2025 08:34
c19407bb-fb86-4b5e-99d5-2de4476c833b,30-01-2025 14:21,5996.61,MCT9117,-60.5474765,167.703928,Malaysia,214.0.0.0/7,,8,API,GBP,26-01-2025 07:08
cbc9835f-25f9-41e9-af20-75d0f6c248e3,18-06-2025 16:23,8596.91,MCT4386,34.8502975,-11.459547,Malaysia,184.240.0.0/17,,6,MobileApp,GBP,14-06-2025 13:16
432d96d2-2c19-4dda-976d-32902eed9cf2,03-03-2025 22:01,8955.78,MCT2976,59.701475,16.066852,Indonesia,207.22.0.0/15,,5,MobileApp,INR,03-03-2025 01:28
87fbd511-ddef-4811-93eb-d92d135b9312,19-03-2025 03:48,157.34,MCT4900,89.3341595,-19.889098,France,64.0.0.0/7,,1,MobileApp,KRW,18-03-2025 09:15
383a3c7c-441a-4dd2-8cf5-8e6c3627f7d9,14-01-2025 09:42,9758.15,MCT6079,2.5737245,-170.345043,Russia,182.51.128.0/19,,9,Web,INR,10-01-2025 13:55
b48c8a6b-db5c-4b7c-93c7-ee5de54c8c98,29-08-2025 20:25,6953.9,MCT3725,85.8794825,-95.377549,Thailand,58.30.161.128/30,,2,API,INR,23-08-2025 16:49
f34957de-44ae-454a-ad89-d095318a8e81,14-02-2025 08:58,4040.14,MCT8365,-56.9440045,86.304073,USA,34.12.0.0/20,,5,API,JPY,11-02-2025 05:22
4f771462-c623-410e-918e-a0ee6fbf3951,07-06-2025 18:46,70.64,MCT4097,61.155558,-88.287182,Russia,207.105.216.0/21,,5,Web,JPY,02-06-2025 23:34
9a5360d3-800d-4009-b752-018c854ac910,02-12-2025 05:26,6561.53,MCT1044,-39.55097,15.713145,Singapore,60.242.122.128/26,,8,Web,KRW,27-11-2025 18:42
81130429-ef6a-4f4b-94d4-a095222cb32d,22-11-2025 01:12,8164.59,MCT1845,77.533035,-127.774883,Vietnam,193.60.180.0/24,,6,Web,GBP,18-11-2025 02:03
ae06dd4f-9295-43c4-921a-9c8de6673a03,22-09-2025 06:46,4947,MCT5924,75.445571,-165.903647,South Korea,4.0.0.0/7,,9,API,GBP,17-09-2025 09:47
deedf5e1-2b96-4216-abc1-77b4a9248ed4,04-07-2025 05:22,8090.77,MCT5092,10.924179,44.086016,USA,177.180.66.253/32,,6,API,GBP,01-07-2025 01:04
b5d34d63-288e-4075-a653-92c4262fa5de,20-04-2025 05:13,9641.56,MCT6584,63.1353575,150.317018,Japan,124.116.160.0/19,,9,MobileApp,JPY,14-04-2025 01:01
59817b9d-7e42-4fab-888e-280fba2a2dab,16-12-2024 00:28,8936.67,MCT4713,-13.0078675,-162.241854,Nigeria,23.66.52.128/25,,7,API,GBP,12-12-2024 01:15
d4c8e42c-1390-4ee3-813c-703deaede498,01-03-2025 16:54,4170.74,MCT1925,-20.104818,-107.946633,Russia,26.20.199.240/28,,1,API,SGD,25-02-2025 18:43
15499433-ade5-4613-bd22-bc2d15b54d4e,27-11-2025 16:17,8889.02,MCT6560,-1.4012185,-44.254774,Vietnam,218.128.0.0/12,,10,API,EUR,20-11-2025 20:10
441ebdff-906f-4031-aa65-afcb28b2372f,09-07-2025 05:22,9287.73,MCT4078,-67.712706,12.376502,France,204.22.79.0/25,,2,Web,SGD,03-07-2025 07:33
9273f828-e0ef-4176-8e9c-e0776b041517,20-07-2025 16:35,9088.54,MCT5351,-11.3419025,157.388649,UK,116.173.224.0/19,,8,API,USD,16-07-2025 06:28
7d078200-37f3-44e9-9eb4-18f5b76e2ffc,14-09-2025 07:06,7730.08,MCT4640,30.173765,-28.682229,China,112.142.36.88/29,,2,MobileApp,INR,10-09-2025 12:45
4b566bd9-41b9-4b81-97d9-2d5dab8ddd9c,25-04-2025 08:06,8186.92,MCT3680,13.178891,179.220109,Nigeria,140.196.215.252/31,,9,Web,JPY,18-04-2025 21:14
4ee8610e-c3c0-4bc1-9971-db11997452cf,30-03-2025 09:28,4909.26,MCT9005,-23.932241,-149.791776,Vietnam,32.0.0.0/8,,1,Web,GBP,29-03-2025 04:46
6a8e9e0c-eeff-4727-936f-d81d3effc497,12-12-2025 04:34,61.87,MCT5872,-50.6432115,65.547285,Brazil,156.128.0.0/9,,9,API,USD,07-12-2025 20:48
f1b9cba3-05d2-4481-857e-69f2787f801e,17-10-2025 03:01,4026.97,MCT8933,6.7879495,-86.48874,Singapore,73.192.0.0/12,,5,API,SGD,16-10-2025 00:13
b961d044-f007-4414-a826-98b90cd38760,17-03-2025 01:45,3101.14,MCT6155,-86.5637075,6.401927,Singapore,16.81.64.0/22,,3,API,KRW,10-03-2025 04:01
ceea7d05-558d-4ef0-be7a-38edcca6c60b,08-04-2025 05:16,2724.91,MCT2099,-42.872234,111.318847,Australia,135.187.82.32/31,,8,MobileApp,JPY,05-04-2025 15:28
a4ca4253-41ce-4dbe-8f95-322bb787c9cc,25-05-2025 19:27,4013.46,MCT3382,-37.8780495,119.836454,India,128.0.0.0/6,,2,MobileApp,MYR,22-05-2025 06:56
011aad42-5772-4443-8aee-650f3d1b39ca,06-08-2025 21:31,1865.45,MCT5348,-82.101319,-139.328421,Canada,16.160.0.0/11,,1,Web,INR,02-08-2025 19:04
fa8df43a-5d2d-4b57-81cb-cfdcf44744e0,06-03-2025 19:18,1160.89,MCT3751,66.150553,111.752733,Malaysia,7.77.41.184/29,,7,API,SGD,02-03-2025 19:09
e009bde2-282f-44ca-a813-17d65f292e7e,28-04-2025 19:20,3130.56,MCT9623,73.0069505,-48.650533,Russia,193.64.50.237/32,,3,API,KRW,26-04-2025 16:30
e5d0e2dd-cde9-44d0-beea-ad4c183b0b1c,03-02-2025 00:37,1053.46,MCT7812,-84.047784,-65.899321,Philippines,193.200.0.0/13,,0,MobileApp,USD,02-02-2025 11:27
693bb40d-7302-4d85-a1c7-ad8e95f1a06a,14-07-2025 22:19,524.23,MCT9107,22.627646,-158.4649,China,14.0.0.0/9,,7,API,EUR,14-07-2025 18:31
c3869b87-3ea0-45ac-af06-52c70c0725fe,21-01-2025 01:19,4587.8,MCT4461,-62.0168555,139.299415,Canada,57.6.208.0/20,,10,API,MYR,16-01-2025 17:43
e25f0bce-758a-4a53-a145-7881c0329f2f,19-04-2025 20:04,1205.43,MCT3431,-77.3774875,115.452864,France,178.0.0.0/10,,7,Web,CNY,15-04-2025 22:07
7ead70ac-bfe2-4d8a-871a-1ceda2fbcdd0,25-12-2024 04:14,7078.75,MCT5662,66.432825,-103.404632,Philippines,115.39.101.128/31,,2,Web,CNY,19-12-2024 08:12
d4f821ca-eee0-49a0-8d21-340214e7d16e,19-03-2025 17:13,1305.08,MCT4852,-46.504903,-94.936457,South Korea,150.3.35.182/32,,0,MobileApp,JPY,16-03-2025 15:22
e97e9f60-a572-4db8-9589-4a49381ea209,17-03-2025 23:04,3253.34,MCT2571,71.5854715,-124.641274,Indonesia,41.50.222.0/23,,9,MobileApp,GBP,12-03-2025 15:23
7abf65ba-cb4f-4d0f-aa10-8c07e150ef63,26-11-2025 18:57,5872.92,MCT6623,-53.293644,-39.36493,South Korea,193.190.208.0/21,,10,MobileApp,JPY,23-11-2025 19:16
3edf858f-f46b-44d1-a51a-39b90568b1be,28-12-2024 18:31,7796.81,MCT5709,62.253579,-12.088006,Singapore,219.89.48.0/20,,5,MobileApp,MYR,22-12-2024 21:09
06df445f-c5d1-4743-a327-0348da082bb9,29-11-2025 14:24,8680.85,MCT8049,77.5597525,-29.56601,Brazil,220.216.0.0/13,,6,Web,JPY,24-11-2025 07:57
31203ef6-ecbb-4ca9-9e85-51df5063a426,19-04-2025 20:44,7889.22,MCT3441,-32.8733475,49.912465,Indonesia,19.189.238.24/32,,0,API,INR,19-04-2025 03:08
352cabf6-ca4b-48c2-bc86-eecc6962ef26,03-08-2025 02:40,3747.41,MCT7973,67.5227445,173.189855,South Korea,48.65.192.0/18,,6,Web,THB,27-07-2025 09:19
58b7c50c-acae-4c09-ab56-d40502994024,27-01-2025 11:35,1358.6,MCT4449,-49.257083,40.383595,Philippines,107.154.44.0/22,,5,MobileApp,CNY,20-01-2025 16:37
5de16833-1f82-4165-a5f7-3e40d3618241,01-03-2025 13:27,1052.12,MCT8165,2.745144,-177.376678,Germany,148.192.0.0/10,,9,Web,USD,23-02-2025 19:37
6af0a4ff-fe00-4974-b2bd-f164b313d9ec,06-11-2025 22:26,5146.68,MCT3224,-55.1355705,107.910555,Russia,76.68.224.0/19,,0,MobileApp,KRW,01-11-2025 08:04
0d3ce544-68e1-4f2a-9450-32fa3129e077,06-07-2025 15:07,3816.25,MCT8173,28.5935115,-36.297555,Brazil,205.174.8.0/22,,7,MobileApp,EUR,05-07-2025 01:43
19bb1f94-5957-454f-bfe0-8ba34e280493,11-03-2025 23:06,8151.02,MCT5617,87.121799,-16.941027,Philippines,28.224.0.0/13,,0,Web,MYR,07-03-2025 21:23
a98ae69d-5e51-4020-bdf6-323f37bcdaf3,08-05-2025 19:42,8160.25,MCT3289,-18.32126,150.178382,Philippines,108.0.0.0/7,,6,MobileApp,JPY,06-05-2025 22:39
1a757d05-3f32-4cf5-ae74-44acd6c50274,19-03-2025 22:34,3208.59,MCT3584,-50.1410045,-67.492135,Brazil,176.0.0.0/4,,6,Web,INR,13-03-2025 20:31
d848ce96-e396-462d-ab61-f7bd518ac43a,16-07-2025 10:57,5853.63,MCT1288,32.5256335,-57.012554,Australia,82.0.0.0/7,,0,API,MYR,10-07-2025 14:03
9bff2606-9671-4ae3-933b-2aa2a66ea031,12-06-2025 00:39,4931.97,MCT9488,-56.255212,26.292878,Canada,154.85.50.4/30,,4,Web,JPY,05-06-2025 23:09
17fd97b6-6937-4c3d-848f-4dba8f603d63,08-02-2025 02:23,6277.01,MCT6917,-57.462994,-80.659643,Singapore,75.39.0.0/16,,2,MobileApp,MYR,04-02-2025 09:51
4848c182-73f5-42c6-a663-ddac449d2e77,10-09-2025 11:14,3322.29,MCT7579,-13.419954,-76.535463,China,192.238.96.0/19,,3,API,EUR,09-09-2025 09:37
a2d43d18-6978-44ec-a48f-825daaa77b99,26-03-2025 06:48,7686,MCT6443,-50.3069095,71.518091,UK,53.24.0.0/14,,4,Web,KRW,21-03-2025 15:40
66e1bdd9-8532-4f34-9110-b2dff1ae869a,12-12-2025 01:12,2713.97,MCT7944,18.721529,142.984275,India,2.179.189.102/31,,0,MobileApp,SGD,08-12-2025 07:49
beba0d0a-7cd6-4004-8dcb-df788ae30fdc,05-07-2025 17:47,8598.93,MCT6769,-5.3902465,-176.16747,Russia,52.39.125.22/31,,8,Web,CNY,04-07-2025 03:56
8fdd2cde-28f2-4d95-9cb0-0fdae091f11a,17-08-2025 09:51,3965.69,MCT8868,-51.3211445,-56.814426,Indonesia,160.14.0.0/15,,9,API,KRW,13-08-2025 14:56
ea043efe-5e94-4b4c-a697-2ce0a6bea425,31-01-2025 06:09,1056.67,MCT7640,-62.729337,-13.686265,Singapore,35.208.76.0/22,,10,MobileApp,JPY,27-01-2025 13:10
3aac82a3-ead3-4f83-9937-d04fd60bc722,02-03-2025 05:01,8297.43,MCT4024,78.197432,127.679462,Brazil,50.96.0.0/12,,10,Web,EUR,26-02-2025 23:46
2e7bcf4c-9a34-4114-bc8b-5a6a95e9477d,01-03-2025 12:01,5927.71,MCT6484,59.0408685,177.758841,Australia,43.128.0.0/9,,5,MobileApp,SGD,23-02-2025 21:22
f74b7967-cf78-46bd-8f3a-3f267a88c8ca,10-07-2025 21:41,7352.82,MCT8160,37.1280335,141.983409,Russia,150.191.248.0/22,,10,Web,MYR,10-07-2025 03:08
e0218e9a-9d5b-49ca-88eb-3bbfcb18b997,06-03-2025 20:22,4316.92,MCT1424,-15.1872455,-20.447399,Nigeria,192.8.0.0/13,,9,MobileApp,CNY,02-03-2025 15:31
c2d062ef-37fb-43cc-9cf6-6327f7e562ca,09-01-2025 00:15,7706.55,MCT2597,-22.3945385,-86.242092,China,128.0.0.0/3,,6,Web,EUR,07-01-2025 18:39
ff030d67-12af-47f1-9e5a-a8cba1feda68,17-07-2025 18:39,6906.21,MCT9688,26.184783,-27.012817,UK,197.152.0.0/14,,2,API,CNY,14-07-2025 07:16
00d332a9-1446-470e-b451-a86f8ebb142c,01-08-2025 15:26,7422.04,MCT3762,65.9639275,54.651971,India,46.128.0.0/9,,10,API,MYR,30-07-2025 08:31
2478a744-5175-4214-a422-2552d85b2534,02-05-2025 23:56,7198.6,MCT9777,36.372656,13.793267,Germany,204.255.0.0/16,,2,MobileApp,CNY,26-04-2025 14:33
c5adf1e8-c8b9-4648-8647-9e28daf634be,15-01-2025 09:11,1177.29,MCT4150,15.7776855,-129.152217,Singapore,94.233.5.128/26,,5,MobileApp,INR,14-01-2025 19:56
4b15b599-e33a-425c-8201-692dc1c11eee,25-07-2025 11:18,8336.84,MCT8467,65.938421,-91.43763,Canada,160.105.0.0/17,,3,MobileApp,SGD,21-07-2025 14:25
aac122fb-c93d-4859-9aef-58c782ec5707,29-07-2025 19:46,5170.25,MCT8653,-61.0272875,167.974715,India,37.128.0.0/9,,8,Web,USD,29-07-2025 07:16
e8938a2f-41b8-4082-8b36-68a657967e3b,02-02-2025 06:44,3275.54,MCT1131,-88.3568735,-52.076763,Canada,77.39.104.0/23,,4,MobileApp,INR,31-01-2025 07:33
f3455749-62a4-440f-add2-5d4e620e3c54,02-04-2025 09:03,7781.26,MCT2463,-50.4327235,-70.377559,Indonesia,64.122.224.0/20,,10,Web,GBP,29-03-2025 08:06
1461fff2-885b-4cf2-b768-c6525fdcdb3c,14-12-2024 22:19,2019.73,MCT2559,-5.5138265,-39.226682,UK,33.137.140.0/22,,1,API,THB,13-12-2024 18:34
d1112f22-d504-453f-b867-07683374e2d2,29-07-2025 10:11,8164.55,MCT3035,57.9435915,-91.843466,France,187.112.0.0/12,,1,API,CNY,25-07-2025 08:30
3da086f5-04a2-47d1-ba40-c728885c2e01,17-05-2025 23:11,3363.15,MCT5499,65.166484,-66.179549,Philippines,25.104.0.0/13,,10,MobileApp,USD,14-05-2025 09:13
aa69e55a-a5f4-4197-88bc-c5fd8224cfeb,31-01-2025 17:21,6064.36,MCT9379,-7.5883605,147.877013,South Korea,175.173.192.0/19,,10,MobileApp,GBP,28-01-2025 14:02
c8b5e22f-8283-4c4d-9d74-6b60731622dd,07-06-2025 17:51,3959.82,MCT7054,67.8241955,63.519774,Philippines,201.198.126.0/23,,4,Web,THB,04-06-2025 07:35
6248ff79-9730-4b52-b6c8-434c15dc5eef,21-02-2025 23:43,8119.87,MCT5332,-29.923204,-35.810825,Malaysia,222.128.0.0/10,,2,API,GBP,16-02-2025 04:05
507b5be0-4291-462f-855f-f237a8a82f2e,20-07-2025 23:46,3032.86,MCT2604,-45.7928065,22.537586,Nigeria,118.0.0.0/8,,9,MobileApp,MYR,14-07-2025 21:07
a8c24cb9-6956-4e6e-a6b4-cde536076a4c,15-01-2025 18:11,6422.08,MCT3897,-47.001365,31.140434,Germany,15.127.160.80/28,,4,MobileApp,SGD,12-01-2025 02:10
a113898c-c389-414f-a2a6-3c42cd7a0342,26-08-2025 08:31,8906.02,MCT1746,-5.053941,-170.628391,Thailand,99.113.200.208/28,,3,MobileApp,EUR,23-08-2025 15:22
5fc597c7-1b29-49f8-95b1-9560d3daa63d,10-07-2025 14:38,7616.83,MCT4688,44.2775235,-178.903564,Australia,15.229.109.0/25,,7,API,KRW,04-07-2025 05:38
a341aabd-bd19-4b0c-ba4a-e59793199f0a,28-04-2025 04:24,2159.53,MCT6240,-77.4659995,-159.569782,China,28.179.204.0/22,,0,API,CNY,26-04-2025 13:59
ceb8e0c9-92f7-4a30-bc6c-9ecc26f5c9a2,04-10-2025 13:07,6740.76,MCT1189,-31.739052,-58.870344,China,188.70.208.0/28,,5,MobileApp,JPY,28-09-2025 05:32
50b42971-9a3b-485f-8767-832cf3c8a927,27-05-2025 00:59,6934.43,MCT5041,12.6570865,128.376286,Nigeria,211.112.0.0/12,,5,MobileApp,USD,26-05-2025 12:09
1dbdca5a-a141-4a7c-9304-0c0485f96fa4,15-07-2025 03:52,5131.76,MCT1748,-40.252943,-15.025405,France,89.153.125.32/30,,7,Web,EUR,10-07-2025 02:55
37874e22-0641-475e-b312-8e4c0a9fb4dc,15-01-2025 16:00,5330.08,MCT6694,79.905821,-160.87047,Australia,104.0.0.0/6,,4,API,GBP,11-01-2025 02:44
3c71a201-f62e-45fd-acfe-b391a9a2c3e1,03-09-2025 21:43,1323,MCT8623,-54.758323,143.430023,India,155.196.0.0/14,,0,Web,INR,31-08-2025 17:43
b70334d2-a9af-4619-a73e-f91b0c846132,09-12-2025 18:19,5812.64,MCT4168,75.601434,152.000292,Philippines,30.0.0.0/7,,9,API,CNY,09-12-2025 14:51
cd6784c0-24b3-4045-861e-6e004bcf8369,08-07-2025 03:59,3749.28,MCT9987,-29.9686845,107.129566,Thailand,60.0.0.0/6,,1,Web,EUR,07-07-2025 22:40
cb1bae0d-5d36-4d0a-8da1-fbbb33ce5da7,14-01-2025 17:14,5783.09,MCT6017,78.0407055,87.593248,Nigeria,199.95.132.0/26,,1,Web,USD,14-01-2025 07:05
1981e7a9-8158-487c-bc30-7ad47a1f7770,26-09-2025 17:28,4389.32,MCT4786,-18.203949,125.964104,Thailand,186.14.0.0/15,,0,Web,SGD,22-09-2025 06:16
fe7bae57-d6c8-44db-926c-170975a6829b,16-08-2025 20:16,8249.76,MCT8622,-87.1100755,-10.567528,UK,54.158.96.0/19,,7,MobileApp,SGD,15-08-2025 04:12
83d1e4ef-b49e-4265-943f-692daf208b4b,14-08-2025 14:02,9631.54,MCT9022,67.785716,-7.233916,Vietnam,160.0.0.0/6,,7,API,JPY,13-08-2025 07:31
8cba7f56-582c-479e-9cbd-88eb00038bb5,02-08-2025 17:54,6110.44,MCT3822,-1.270545,170.062347,Germany,193.144.0.0/16,,10,API,KRW,30-07-2025 08:44
1759716f-3a56-4553-8b9a-f798735e7489,18-12-2024 08:07,6712,MCT7287,6.1858365,170.482132,France,208.0.0.0/5,,3,Web,CNY,14-12-2024 09:31
15f2b278-27ac-4518-970b-9441a8f939c6,03-06-2025 07:22,9271.18,MCT5340,-15.383154,-167.941598,USA,25.207.192.0/19,,9,API,INR,30-05-2025 09:31
52036a9f-f14b-41ee-80f5-895ac3a77bb8,01-11-2025 01:04,8211.33,MCT8667,-72.676979,54.152532,Philippines,218.124.55.128/25,,5,API,THB,26-10-2025 12:53
a70f61c8-d994-42f3-9bc6-3b1d4d2c6cb6,09-01-2025 05:30,3757.32,MCT7219,-30.3448015,172.557705,Singapore,113.54.0.0/16,,6,API,GBP,06-01-2025 14:25
