transaction_id,timestamp,amount,merchant_id,location_latitude,location_longitude,country,ip_address,is_new_payee,failed_login_attempts,transaction_channel,currency,previous_transaction_time
a756b3d6-b553-46b2-a119-ac3a742c54ec,25-04-2025 01:41,75.01,MCT6347,-27.96073,-45.607501,Germany,219.77.112.0/22,TRUE,1,MobileApp,GBP,22-04-2025 18:41
f1fed7fe-906d-42ac-84f6-6f22db0c9894,08-10-2025 22:06,218.9,MCT7770,11.132354,72.435681,Australia,211.128.0.0/9,FALSE,1,MobileApp,MYR,02-10-2025 13:06
b0bf9d4e-71b7-47c0-b539-8cc0752e4e5f,19-06-2025 01:38,3263.05,MCT8843,18.23494,-1.012205,Brazil,26.32.28.0/23,FALSE,9,API,CNY,19-06-2025 01:19
a79a4719-9af8-4f20-a917-b4d1e36a924b,27-11-2025 11:38,489.09,MCT7385,-70.8015295,-95.079631,Thailand,153.51.124.20/30,FALSE,0,Web,JPY,23-11-2025 05:38
2815a9ff-2883-4ca0-914c-f5ddfab677a4,25-09-2025 13:09,339.61,MCT9332,-77.9519225,-11.829058,Australia,96.26.153.128/26,FALSE,1,API,CNY,21-09-2025 18:09
c2c7b75a-d65f-48d5-88de-00300504ee5e,31-01-2025 16:29,102.25,MCT3196,-49.313693,30.829817,India,80.0.0.0/5,FALSE,2,MobileApp,THB,29-01-2025 15:29
40d70fb3-725f-4063-a87c-65c841c20fdb,16-12-2024 02:53,1801.23,MCT5668,-18.5779365,-3.623677,Indonesia,7.153.64.25,FALSE,5,MobileApp,MYR,16-12-2024 02:27
32c12424-649e-4175-8bd1-1a680ce8783c,07-09-2025 11:50,295.14,MCT8007,-67.7880805,-68.847684,USA,73.128.0.0/9,FALSE,1,API,KRW,01-09-2025 11:50
f86c009d-48ea-4414-a8d9-e2ec46fceb98,20-09-2025 06:09,299.05,MCT3436,80.751011,-55.56164,China,95.98.108.0/23,FALSE,2,MobileApp,SGD,18-09-2025 07:09
525ba0d4-43f0-49c3-a301-bb131af58780,03-11-2025 19:47,147.54,MCT9598,-34.74617,163.620054,Philippines,19.159.0.0/17,TRUE,2,MobileApp,USD,01-11-2025 11:47
c147a9b6-77ed-4d1b-a6bc-73675bc9163b,23-03-2025 04:00,170.09,MCT3857,16.4917295,50.048011,South Korea,73.41.110.0/27,TRUE,1,API,GBP,20-03-2025 07:00
a60cab36-ed20-4531-a92a-b0264123cd02,19-11-2025 09:22,369.62,MCT8521,45.215883,112.547694,USA,185.86.112.0/20,FALSE,2,API,JPY,13-11-2025 21:22
fd59df8f-d562-49d1-ad2d-e1fee3cb5b0b,19-01-2025 07:22,30.98,MCT2807,71.764064,1.239893,Canada,15.201.105.192/28,FALSE,2,Web,EUR,17-01-2025 12:22
a80ea206-ce45-474a-843f-067171dd4ef8,09-04-2025 07:18,156.27,MCT4816,19.4937425,25.489973,South Korea,140.232.0.0/13,TRUE,1,MobileApp,JPY,02-04-2025 08:18
c1b5d5d6-4a6c-42aa-8808-411360ddeab3,25-05-2025 03:48,373.67,MCT6723,-29.306821,41.616268,Philippines,114.185.54.216/30,FALSE,2,API,USD,23-05-2025 05:48
51580a9f-1136-4b75-86ae-43bde36decdf,18-01-2025 11:45,145.34,MCT9244,-37.3317725,177.569631,Malaysia,145.56.224.0/19,TRUE,1,MobileApp,CNY,14-01-2025 03:45
7fce7045-5e03-4b41-b8a0-d78b9c6bc954,10-03-2025 05:33,444.63,MCT3597,58.724801,162.328043,Thailand,126.26.150.214/32,TRUE,2,MobileApp,GBP,03-03-2025 20:33
7a695ec6-355a-4cd5-ac41-b4f1d27294ce,16-09-2025 00:15,237.56,MCT4638,-52.592194,-141.745622,Australia,30.164.24.0/23,TRUE,2,Web,INR,10-09-2025 09:15
d07638cb-f38e-47cd-b4dc-daa445de40a4,08-04-2025 01:26,349.4,MCT3723,-27.5702605,-118.782267,Thailand,16.249.14.0/25,TRUE,0,API,USD,05-04-2025 03:26
85b97c2e-3caa-4b58-840f-d5738a86440f,01-10-2025 19:43,296.52,MCT5012,22.8838565,108.214822,Germany,219.45.217.0/24,FALSE,2,API,THB,28-09-2025 04:43
c207080d-b78e-44f6-aa81-45d6295fee0e,10-10-2025 10:47,327.04,MCT4240,-72.658627,-176.879773,USA,32.0.0.0/3,FALSE,0,Web,USD,09-10-2025 06:47
9bd8feb2-a5df-4ef2-9313-dc3d6bb64457,26-01-2025 07:21,301.23,MCT8902,-80.4580615,155.557754,France,82.33.180.184/30,TRUE,1,Web,INR,20-01-2025 07:21
cec74f58-bcee-4d2b-833b-c7e4a4d7e390,04-12-2025 17:40,329.73,MCT5979,-81.9148615,-122.216278,China,12.124.224.0/19,TRUE,1,API,CNY,29-11-2025 18:40
391c4792-24ae-4236-8f89-aa6868d68050,02-05-2025 04:07,112.56,MCT8561,-33.576467,-139.331543,Thailand,65.199.214.128/26,TRUE,2,MobileApp,USD,25-04-2025 16:07
ffd229f4-0788-4dea-999e-434d5598a2b1,11-11-2025 03:25,71.95,MCT7561,4.9833425,-5.581507,Singapore,48.0.0.0/8,FALSE,1,MobileApp,THB,05-11-2025 11:25
07bbda35-5105-48fd-8e0a-ba90495caefa,14-09-2025 08:19,208.56,MCT8125,60.570062,-26.537498,UK,50.185.120.0/22,FALSE,0,Web,THB,12-09-2025 20:19
76846ac9-8286-4ba8-baf8-c7d9c3acd51d,28-02-2025 19:54,255.7,MCT8205,52.1144405,139.696511,UK,32.0.0.0/4,FALSE,0,Web,CNY,24-02-2025 15:54
94ee62be-f38c-4339-9d33-65e4bd48200f,26-10-2025 11:13,79.78,MCT6945,-68.1349415,85.970155,Malaysia,191.60.113.0/24,FALSE,2,MobileApp,MYR,21-10-2025 19:13
4019da21-9242-4bf2-90c7-2a9e288df09f,22-11-2025 14:58,6623.89,MCT2215,-87.069656,5.562916,Nigeria,62.9.35.227,TRUE,3,MobileApp,USD,22-11-2025 14:44
ce4990d6-c98f-4979-ac90-a6a4abcfdea8,08-11-2025 05:20,4441.33,MCT6083,-32.423699,-59.197871,Nigeria,122.162.38.74,TRUE,5,Web,KRW,08-11-2025 04:51
0649e9c1-4735-4e32-b492-535f231eb057,06-06-2025 16:43,314.14,MCT9614,46.692422,-30.338881,UK,61.141.228.0/22,TRUE,1,Web,MYR,30-05-2025 18:43
2a092f52-bf9b-4759-b958-189aaacfa622,25-12-2024 15:21,62.71,MCT6739,-16.688169,129.180562,India,93.182.117.204/31,FALSE,0,MobileApp,INR,24-12-2024 21:21
ed8aa02b-c761-4444-b733-03ab0c6cff22,21-11-2025 15:45,269.46,MCT2759,61.0656245,-9.330519,UK,213.128.0.0/11,FALSE,0,Web,INR,15-11-2025 07:45
619a2038-f409-46f9-803b-0d0f9b913fd6,27-05-2025 12:47,169.6,MCT4902,-12.607868,-160.192181,Singapore,205.18.2.96/30,FALSE,0,MobileApp,KRW,21-05-2025 13:47
1b41dde2-06d7-4db9-965d-d900c31905c4,23-10-2025 22:30,456.06,MCT5000,-19.909622,90.887239,Japan,189.218.110.0/23,TRUE,1,MobileApp,EUR,22-10-2025 22:30
8447033f-999c-4607-974e-92b0e5df7e08,16-09-2025 11:02,9550.37,MCT4457,27.7136765,-83.460038,Brazil,151.203.172.59,FALSE,3,Web,INR,16-09-2025 10:43
fd375a61-c87b-4140-8526-d00fc2e9b94b,28-12-2024 07:50,164.02,MCT6288,50.0433545,-31.584609,Germany,134.62.0.0/16,FALSE,1,API,CNY,25-12-2024 19:50
4059a151-f8e8-4a17-a03a-b31a687d7f4a,30-06-2025 17:39,117.72,MCT8893,-11.172996,22.308868,Australia,213.165.170.120/29,FALSE,2,Web,GBP,27-06-2025 16:39
d8b8ab34-9492-437d-b84f-e6bb596881a8,13-06-2025 04:14,150.01,MCT4013,-55.905913,158.525191,South Korea,177.64.0.0/10,FALSE,2,Web,USD,10-06-2025 04:14
89c1df4d-fe4c-40a2-bf49-155bad3c19c5,07-06-2025 13:07,239.51,MCT7508,76.050723,-108.522639,Thailand,211.139.107.252/31,FALSE,0,Web,JPY,05-06-2025 17:07
148a9cc8-f992-4449-8ee8-cc60d57d8875,25-07-2025 16:38,80.01,MCT6157,-25.6780755,62.529975,China,197.160.0.0/15,TRUE,1,API,SGD,19-07-2025 10:38
7baa8dae-5be8-44d1-82bc-3c18ce2de8e6,05-01-2025 01:51,280.46,MCT9561,-63.1990155,-35.930554,France,13.129.78.0/23,FALSE,2,Web,KRW,31-12-2024 13:51
51751bff-8254-45a7-92af-844decf34442,09-05-2025 04:15,320.32,MCT5710,-86.057741,145.802491,Japan,117.118.159.208/29,FALSE,1,Web,SGD,03-05-2025 16:15
4b887efd-950f-486e-9ff7-c5bc8f422641,17-11-2025 02:25,352.06,MCT7008,-18.1530625,3.137092,Japan,86.220.0.0/15,FALSE,1,Web,INR,14-11-2025 22:25
dffeb617-5505-4802-a7e0-8b0ae1d22725,06-03-2025 03:08,60.93,MCT2958,74.4590545,176.589853,Thailand,112.147.148.160/28,FALSE,0,API,SGD,02-03-2025 07:08
434f7bd2-c1c8-4104-89f6-aaf06d42a176,13-01-2025 19:36,491.05,MCT6319,-68.737149,-178.968512,France,87.88.224.0/20,FALSE,2,API,JPY,13-01-2025 00:36
27949850-e884-4a45-8f26-a0d61ae3586d,06-06-2025 07:50,307.17,MCT5399,52.303895,-35.882745,Australia,71.5.0.0/16,TRUE,1,Web,GBP,01-06-2025 07:50
cf2aeb01-d256-4e2a-bbf8-963019264700,04-02-2025 18:13,433.83,MCT1092,-47.7157765,47.05653,Canada,208.0.0.0/4,FALSE,2,MobileApp,EUR,02-02-2025 06:13
ac6bb131-c982-4445-ac60-92874e767dd5,22-04-2025 14:53,496.25,MCT7916,-87.092986,116.966661,South Korea,143.236.184.88/30,FALSE,1,API,MYR,15-04-2025 16:53
3579e947-4e50-4f42-8168-d9ee6302b37c,06-05-2025 19:17,469.93,MCT9785,36.1926465,110.164784,Australia,30.128.0.0/10,FALSE,2,Web,CNY,02-05-2025 14:17
4223699e-2899-4a3d-8097-9f6464bdd56f,19-12-2024 21:37,88.27,MCT5537,-7.9165695,122.199414,Germany,28.16.0.0/15,TRUE,0,Web,KRW,19-12-2024 06:37
24676dfa-39f0-4074-9a80-861fbb0ec792,06-11-2025 00:53,8268.59,MCT6370,-38.5843725,109.567325,Germany,214.165.158.160,FALSE,6,Web,USD,06-11-2025 00:40
e039928c-edf0-435e-aaf4-598ddac57ef8,15-02-2025 05:00,34.02,MCT5538,82.2142695,-29.426766,UK,54.0.0.0/10,TRUE,0,API,SGD,14-02-2025 23:00
5dab3386-bcac-44ce-99f4-ea5582fa0fb2,13-08-2025 11:04,214.62,MCT4224,64.0335505,-125.554774,China,178.210.224.0/23,FALSE,2,Web,KRW,06-08-2025 19:04
7cd08938-2625-416d-a0a2-3b661c474c9a,08-07-2025 01:39,197.87,MCT2508,38.218817,24.340342,Malaysia,3.120.0.0/16,FALSE,2,MobileApp,CNY,02-07-2025 23:39
e6bdc92a-be42-4c42-aa51-7047a2e6e68c,16-03-2025 14:49,11.63,MCT6407,79.241069,-3.824352,Japan,28.0.0.0/6,FALSE,0,MobileApp,GBP,13-03-2025 10:49
0c08d406-17f1-41a9-ac7d-b0792203be7b,30-04-2025 05:52,471.8,MCT1618,-11.661082,94.727301,Singapore,105.31.78.4/30,TRUE,0,Web,THB,27-04-2025 04:52
4a9987ae-b50e-4413-aa11-050b5fa372f2,29-04-2025 21:56,230.17,MCT9159,77.230753,49.372929,Philippines,101.241.224.0/19,FALSE,2,API,KRW,28-04-2025 07:56
654bd96f-413f-488f-b266-8b724b86840d,06-08-2025 15:02,25.56,MCT8150,45.0593715,-95.316914,Canada,131.36.0.0/14,FALSE,1,MobileApp,CNY,02-08-2025 00:02
92317b4c-f7b8-4cfb-8d22-74bc17648aa7,08-04-2025 15:08,301.41,MCT3180,-67.2534845,4.041711,Germany,174.164.56.0/21,FALSE,1,MobileApp,CNY,02-04-2025 00:08
10543a54-2cff-4f3b-9f18-b60048b21bfa,16-09-2025 00:09,419.28,MCT4395,-53.1508595,168.754199,USA,59.15.48.128/25,TRUE,0,Web,INR,12-09-2025 02:09
41786214-d360-4d22-8093-febe4c8659af,13-01-2025 01:43,389.98,MCT4207,26.5487635,-129.002328,China,170.224.87.116/31,FALSE,2,MobileApp,USD,10-01-2025 14:43
5e8dd5b4-9adf-4c10-833a-e32bebf9b180,18-01-2025 03:22,2486.25,MCT9427,31.198109,48.690634,Brazil,201.196.79.93,TRUE,7,Web,CNY,18-01-2025 03:04
909a7c46-3fe9-4aef-a743-d14fa22b3a33,04-04-2025 06:44,485.12,MCT1825,32.0386635,-77.756348,India,138.185.64.0/19,TRUE,0,MobileApp,SGD,02-04-2025 07:44
2a27dcea-3fbe-41fd-9329-6cb0ac982d3a,10-07-2025 03:18,305.74,MCT2086,-21.792657,58.315352,China,67.154.0.0/16,FALSE,1,API,MYR,05-07-2025 06:18
e72ef5ad-7738-4420-ac07-f474901ff384,04-06-2025 09:53,451.46,MCT7185,19.0721665,169.934144,Malaysia,62.106.242.0/24,FALSE,2,Web,GBP,30-05-2025 20:53
6b695945-1f42-4356-ae58-05464a86475a,04-03-2025 14:28,9950.25,MCT2137,-21.0590625,-75.050741,South Korea,204.152.137.37,TRUE,5,API,INR,04-03-2025 14:08
8b35f855-8773-475c-a99f-aba54b9692f8,16-11-2025 19:52,491.65,MCT5191,-26.3827825,-163.9926,USA,100.214.45.38/31,TRUE,0,MobileApp,CNY,12-11-2025 12:52
ed518827-a56d-43ba-aa5a-dfc4eb90f6af,31-03-2025 10:52,465.83,MCT9582,-73.3003285,67.256552,South Korea,4.190.252.0/22,FALSE,1,MobileApp,INR,31-03-2025 01:52
5337ce36-1ded-4b5f-902e-9865a5f6b6f6,07-06-2025 07:35,396.52,MCT8962,53.50063,-148.646207,France,211.64.0.0/10,FALSE,0,Web,JPY,02-06-2025 15:35
9591d72f-c185-44e6-85b4-8b8d564f309e,10-10-2025 07:43,4968.71,MCT3787,-75.4804605,-179.941314,Nigeria,140.0.0.0/6,TRUE,9,API,THB,10-10-2025 07:24
1222437d-25d8-46ee-8fa2-a2e268a61207,06-08-2025 01:44,151.92,MCT7876,-14.7541725,-23.528728,Malaysia,193.35.217.0/24,TRUE,0,MobileApp,JPY,03-08-2025 00:44
97294a97-bf11-45c4-be2b-570e10a4e0c0,30-03-2025 01:33,122.87,MCT9675,61.012007,91.197436,Australia,56.192.0.0/11,FALSE,2,API,MYR,24-03-2025 01:33
b1ac0a2a-d70e-47e8-b402-7b2d9ee053e9,09-11-2025 12:05,292.25,MCT4411,83.1821865,-26.228579,USA,45.25.28.0/22,FALSE,2,API,MYR,05-11-2025 08:05
ea8c0bd3-f825-4045-8ebc-82efd8a38893,30-03-2025 16:55,83.99,MCT2951,-55.4715985,71.626755,Germany,38.72.0.0/18,FALSE,0,MobileApp,EUR,28-03-2025 13:55
569b01d3-1137-48ae-a6f7-bdcfc1f15add,24-12-2024 22:13,191.03,MCT5252,-36.386076,-117.087497,Australia,163.87.233.128/25,TRUE,2,Web,MYR,18-12-2024 04:13
e8465705-c63b-4497-b641-2393fd797920,12-04-2025 15:34,24.4,MCT6705,9.8782495,30.290925,Malaysia,42.44.132.19/32,FALSE,1,MobileApp,JPY,07-04-2025 23:34
81735d38-89a5-4fdc-9165-9840a8141908,03-02-2025 08:55,128.85,MCT9945,-84.220144,144.167492,Japan,27.185.223.160/28,FALSE,1,Web,MYR,27-01-2025 13:55
ef523537-4e20-4ad7-8ea9-27e15dfd944c,25-01-2025 07:51,312.87,MCT7340,79.4480555,44.833847,Thailand,209.224.0.0/12,TRUE,1,MobileApp,MYR,18-01-2025 11:51
ee3adee3-088f-4578-9e2e-75c25be76784,25-05-2025 09:17,342.06,MCT6281,42.9322845,-111.635541,Singapore,212.0.0.0/6,FALSE,1,MobileApp,GBP,20-05-2025 12:17
217decb1-971f-4615-905e-6592ade5633c,11-07-2025 08:56,449.29,MCT3110,-68.2183395,42.739879,Australia,217.203.238.0/23,TRUE,0,Web,JPY,07-07-2025 23:56
5acc2bba-b040-4864-8766-e5c537372bf4,02-09-2025 01:46,319.12,MCT3059,-86.8749705,-116.390206,Japan,202.233.47.136/30,FALSE,0,API,THB,27-08-2025 01:46
a22bed5d-4d6f-40de-85f3-cfb97b1e00d2,05-08-2025 02:45,7403.94,MCT6497,75.2586635,134.902419,Vietnam,170.221.136.31,FALSE,4,API,THB,05-08-2025 02:32
21fe464d-796e-469d-9b7b-5145c108b326,24-12-2024 00:38,347.21,MCT4334,22.729803,162.308557,Malaysia,70.179.112.0/20,FALSE,2,Web,EUR,18-12-2024 04:38
ba5a89bb-0024-4e2d-a833-4b09837f7d83,30-08-2025 17:07,240.75,MCT9608,89.078167,102.197715,USA,82.38.0.0/16,FALSE,1,MobileApp,GBP,26-08-2025 08:07
0914916f-4298-405c-8d10-e3a2624b3a14,08-06-2025 10:10,361.89,MCT2949,28.829922,148.301346,USA,172.99.193.96/27,FALSE,1,MobileApp,GBP,07-06-2025 22:10
9a7610ba-13be-428c-a965-587ea1d03645,19-01-2025 20:52,134.81,MCT1087,-19.3860205,80.222156,Philippines,9.176.81.24/29,FALSE,1,MobileApp,THB,16-01-2025 01:52
58acc07d-4d6b-43e8-ab66-3c0c39085741,05-09-2025 23:23,24.75,MCT4301,-69.011102,-168.961029,France,13.128.0.0/10,TRUE,2,Web,GBP,01-09-2025 17:23
36976e87-a1b2-4803-82e9-431c36171e0e,06-11-2025 02:28,4943.43,MCT1707,-81.4551295,96.192438,France,53.116.69.54/32,FALSE,8,API,USD,06-11-2025 02:08
ea083b94-fa5f-4eb1-8d14-8a9eccaf11c8,08-11-2025 02:42,275.89,MCT5989,-74.583965,-153.830116,Malaysia,154.49.224.0/20,FALSE,2,MobileApp,SGD,07-11-2025 22:42
9301cbb4-224c-49c8-96a3-1495aa5b143f,27-07-2025 15:51,92.24,MCT3929,-76.058693,34.698867,India,123.140.0.0/14,FALSE,2,Web,USD,23-07-2025 21:51
0e871406-8018-4ec8-9a37-d980b4d58592,15-11-2025 16:27,344.73,MCT1535,-82.8114625,-87.86696,Malaysia,193.197.88.0/21,FALSE,1,API,USD,12-11-2025 00:27
cbf606c6-6961-4ef8-988c-7ea6084d2b36,19-05-2025 07:29,126.99,MCT2842,25.043449,47.178421,France,194.21.0.0/16,TRUE,2,MobileApp,CNY,17-05-2025 14:29
495158f2-8b26-44f7-94d8-9adfaaf9f0f9,08-11-2025 19:24,94.64,MCT8623,-85.989037,-49.238555,India,223.142.206.56/32,FALSE,2,Web,MYR,04-11-2025 09:24
5fa48e91-5c60-49fc-a728-740a41be5c80,02-10-2025 01:05,368.7,MCT5071,-64.862881,-111.552232,Philippines,208.199.192.0/19,FALSE,0,Web,EUR,30-09-2025 00:05
447a7ebf-8df0-4ca3-926c-33ef962f61b5,03-04-2025 08:51,7385.5,MCT6263,-37.086965,78.484402,Nigeria,196.253.162.179,TRUE,4,MobileApp,THB,03-04-2025 08:43
f8dba8a9-3814-4b9c-b244-c9ae7c81a734,03-04-2025 06:34,9765.98,MCT4243,72.253228,-27.629906,Vietnam,100.142.32.0/19,TRUE,4,API,CNY,03-04-2025 06:32
2f879a39-e2ef-4611-8987-05da25290bf3,08-06-2025 13:23,381.43,MCT3299,26.1024775,-109.979403,Malaysia,32.0.0.0/9,FALSE,1,API,SGD,06-06-2025 09:23
6d7e8ae3-c6b1-4849-9ee0-cd2603e97682,20-04-2025 14:20,54.9,MCT9956,17.5412455,-13.998401,France,144.114.32.0/19,FALSE,1,Web,KRW,19-04-2025 22:20
fef8762d-fee7-4e54-8661-3fda09cc10f3,02-05-2025 19:09,400.63,MCT7019,68.3137555,96.962049,Thailand,180.65.36.192/30,FALSE,2,MobileApp,KRW,26-04-2025 14:09
f1d8173d-0c43-4834-96ac-cbd37b2adad3,13-02-2025 15:15,453.45,MCT3149,-18.4789985,-25.930064,India,76.0.0.0/7,FALSE,0,API,USD,07-02-2025 09:15
9a747081-f8c1-4b38-b8f3-e4262b7300a0,09-12-2025 18:28,24.92,MCT3378,-57.5613205,-30.444765,Malaysia,85.81.64.64/30,FALSE,2,API,SGD,09-12-2025 06:28
af3d49ee-f0b8-4a19-b9fe-d62a75029f0b,21-05-2025 09:36,190.29,MCT4769,-5.793572,-90.777859,China,153.236.0.0/16,FALSE,0,MobileApp,USD,19-05-2025 23:36
04d14dfb-a20b-439e-a9f7-72e3021ac8ff,27-05-2025 15:00,370.46,MCT3538,55.3146555,179.348245,Singapore,140.11.192.0/18,FALSE,0,API,EUR,24-05-2025 02:00
139ae4fb-a61a-4cae-a660-a3a89f41e0d6,26-05-2025 22:06,262.96,MCT8155,-65.0577095,-7.395922,Thailand,70.0.0.0/7,FALSE,2,Web,KRW,24-05-2025 02:06
287d2f01-cf14-4853-aec4-2edde84eb6e9,05-04-2025 14:08,77.44,MCT1744,-35.7127445,152.708332,Australia,90.100.64.0/18,FALSE,0,API,GBP,30-03-2025 06:08
cd911b5a-85d8-49e2-87ae-939690008f47,24-12-2024 07:06,360.4,MCT8504,16.052763,5.386578,Canada,64.200.29.88/30,FALSE,1,API,CNY,18-12-2024 09:06
e5dc6111-aa3d-4a63-b536-ee829561b100,09-07-2025 06:29,7630.74,MCT1514,-28.3020805,80.8257,Vietnam,136.227.78.234,TRUE,5,MobileApp,THB,09-07-2025 06:07
d748bd99-fcb3-495f-a90d-239b6a4415e0,06-08-2025 12:07,199.42,MCT1033,-3.686208,-135.051692,China,146.24.0.0/14,FALSE,2,API,EUR,01-08-2025 01:07
78486ebd-7605-4ab5-8fd5-a4e0dbc03071,02-12-2025 14:25,88.83,MCT4297,70.0627675,-137.450052,Singapore,77.248.0.0/14,TRUE,0,MobileApp,JPY,27-11-2025 00:25
d0593a3a-2ce6-41eb-a30e-ab55dc4ad8a3,06-01-2025 11:20,313.72,MCT6155,59.3613175,-140.475316,South Korea,69.144.0.0/12,TRUE,1,MobileApp,MYR,04-01-2025 11:20
3a59b40b-ec95-49f5-aad7-23617447609b,29-09-2025 13:20,463.37,MCT4369,-36.5141945,21.341594,Thailand,50.212.0.0/16,FALSE,0,API,MYR,25-09-2025 18:20
edd208c5-f527-4781-b933-c5955fbd0f48,09-01-2025 20:20,107.27,MCT1344,71.1523335,-81.148286,South Korea,14.0.0.0/7,FALSE,2,API,USD,09-01-2025 17:20
031974c6-5412-4faa-8899-404ba5516d4b,29-11-2025 06:09,373.2,MCT3567,7.0589245,-44.978049,South Korea,108.193.128.0/17,TRUE,1,API,MYR,22-11-2025 23:09
7a4df4b8-0c3b-472f-853c-9a706450f6e1,08-04-2025 20:49,279.37,MCT5801,30.8136545,-3.733341,Malaysia,178.225.162.4/30,FALSE,0,Web,KRW,02-04-2025 07:49
646c45b1-3a25-43bf-a63f-6a7101ffe815,27-01-2025 10:18,53.17,MCT9202,-79.5868605,-154.806894,UK,39.212.0.0/15,FALSE,1,Web,THB,22-01-2025 00:18
aaa072a2-a9bc-4946-831f-2e866cec0c66,28-12-2024 08:12,218.79,MCT2278,25.596635,20.277042,China,67.233.0.0/18,FALSE,0,Web,CNY,27-12-2024 15:12
6ff08f64-13fe-4b3b-80a4-66792247baa4,03-08-2025 10:46,321.07,MCT8602,81.74913,-14.323062,USA,115.46.160.0/20,TRUE,1,API,JPY,31-07-2025 22:46
8b86d3c1-3a58-4b09-95fb-d56f11b5d0a4,28-12-2024 15:56,407.42,MCT6390,27.289512,-79.287941,UK,15.96.0.0/12,FALSE,0,API,MYR,22-12-2024 13:56
f7a56724-7d08-410e-9d85-f9e6cdf1e70a,11-11-2025 00:01,13.95,MCT5275,-73.3215095,102.666682,Philippines,117.125.24.0/21,FALSE,0,Web,MYR,04-11-2025 05:01
ce0e0097-95bb-4a69-bbc6-f800afac6bb0,23-01-2025 02:48,487.3,MCT2458,-65.53855,-77.925842,Germany,75.195.16.0/21,TRUE,1,MobileApp,GBP,19-01-2025 12:48
df9f98d1-5c27-41fd-8cf7-3fa9df9bb6f3,29-05-2025 18:11,2758.27,MCT2421,-83.126794,-83.066429,China,64.0.0.0/9,FALSE,8,MobileApp,THB,29-05-2025 18:00
d002b5a5-35e2-4468-9857-d6af1a40c40d,08-12-2025 23:26,159.56,MCT8751,-80.0811015,130.97351,China,87.91.44.0/22,FALSE,0,Web,JPY,02-12-2025 03:26
587ad511-219a-43b4-86de-56d0568ec0da,26-01-2025 09:36,477.27,MCT6255,-74.825475,-162.64925,Thailand,210.155.0.0/21,FALSE,1,Web,EUR,21-01-2025 01:36
35f06f8d-59ff-4d30-aada-71876b078f40,18-03-2025 16:20,24.46,MCT8132,-8.7294935,12.760797,Canada,1.35.64.0/18,TRUE,0,Web,EUR,12-03-2025 01:20
bcac6c7e-0226-4c5a-a6e5-7185e5b77f94,20-10-2025 18:25,218.32,MCT2779,-10.565617,112.938374,India,28.0.0.0/8,FALSE,1,API,INR,18-10-2025 10:25
916c2868-f210-4d22-9410-277861ca00b1,28-12-2024 17:06,95.7,MCT3897,-17.7813085,-92.936718,Germany,216.160.155.0/28,FALSE,2,Web,MYR,24-12-2024 08:06
1f0bb2c3-003d-4346-9438-5c0c8d76a409,20-07-2025 08:33,35.65,MCT5995,-42.701154,-151.662663,South Korea,106.66.183.107/32,FALSE,2,MobileApp,CNY,20-07-2025 02:33
25712cc6-52a5-4563-bfd4-9b6bf5d1d890,10-01-2025 16:26,24.42,MCT7040,-64.779275,65.796811,South Korea,205.98.0.0/15,FALSE,2,MobileApp,THB,04-01-2025 22:26
0afbd24a-57f6-422f-a932-fb05387d007f,13-12-2025 05:14,499.78,MCT8215,-37.689395,28.393342,Germany,9.117.128.0/19,FALSE,1,MobileApp,SGD,08-12-2025 03:14
0fd76a63-fbee-48a7-8464-c5a7b827c367,24-12-2024 10:38,59.12,MCT2074,-12.798268,121.413659,Malaysia,56.160.0.0/12,FALSE,0,API,INR,20-12-2024 18:38
ed8b6170-adbf-4f0a-b40f-6aa5ce65ac0c,07-10-2025 18:25,287.49,MCT5451,48.3442475,-79.456101,China,52.114.25.0/26,FALSE,2,API,INR,03-10-2025 08:25
2d990cea-099e-419e-ae4c-e82b7f15d50b,03-10-2025 03:52,3678.59,MCT1287,-36.2162185,-108.254796,Canada,199.10.225.202,TRUE,9,API,CNY,03-10-2025 03:38
fd3e4772-b043-4ddb-bf95-9ee22e2eac46,27-11-2025 20:50,299.38,MCT2269,84.3517865,47.039995,Philippines,137.21.128.0/17,FALSE,2,MobileApp,CNY,23-11-2025 11:50
20b88f4e-ed7d-40e5-878a-eefe69b869f3,14-09-2025 15:00,8793.19,MCT8909,70.512468,168.36939,China,154.51.64.173,FALSE,6,Web,KRW,14-09-2025 14:39
455375d7-3925-4c7d-9216-de9b88750d36,04-08-2025 05:02,132.36,MCT8206,51.811414,36.969553,Thailand,139.177.66.64/26,TRUE,0,API,INR,02-08-2025 01:02
c70b44da-3f8e-454b-86d9-63aa9cc71c95,10-03-2025 18:46,141.81,MCT8812,59.831168,-40.262168,Malaysia,189.196.125.0/25,TRUE,1,MobileApp,JPY,06-03-2025 04:46
b1c109b8-fe66-4edb-8ea5-471e268df289,27-03-2025 01:14,6178.39,MCT2616,9.560592,-28.584252,France,4.164.11.98,FALSE,6,Web,EUR,27-03-2025 01:13
c72a2043-bde0-4450-b0c4-4eb90cd9cc55,12-10-2025 01:56,387.49,MCT5979,-87.3403105,-127.689615,Australia,162.23.224.0/19,FALSE,2,Web,EUR,10-10-2025 15:56
5d76a32b-ffb4-4dcb-84f0-1bce60d16576,11-09-2025 07:28,257.82,MCT3296,-2.138357,55.815002,South Korea,60.237.241.0/24,FALSE,0,Web,EUR,09-09-2025 02:28
